Country_code,Country,Country_short,Region,Income_group,Year_decision,Year_first_decision,Year_target,Year_latest_target,Target_minimum,Target_maximum,Target_average,Unit,Target_type,RE_technology,Target_consistent,Miscellaneous,Source,Note for time-series,Newly added by
MAR,Morocco,Morocco,Middle East & North Africa,Lower middle income,2006,2006,2012,2050,,20,20,Percent,Electricity ,All technologies,20,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2007_Full-Report_English.pdf,1,
MAR,Morocco,Morocco,Middle East & North Africa,Lower middle income,2010,2006,2020,2050,,42,42,Percent,Electricity ,All technologies,42,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf,1,
MAR,Morocco,Morocco,Middle East & North Africa,Lower middle income,2015,2006,2039,2050,,52,52,Percent,Electricity ,All technologies,52,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,1,
MAR,Morocco,Morocco,Middle East & North Africa,Lower middle income,2016,2006,2030,2050,,52,52,Percent,Electricity ,All technologies,52,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,1,
MAR,Morocco,Morocco,Middle East & North Africa,Lower middle income,2016,2006,2050,2050,,100,100,Percent,Electricity ,All technologies,100,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,1,
MAR,Morocco,Morocco,Middle East & North Africa,Lower middle income,2009,2009,2012,2012,,10,10,Percent,Final energy,All technologies,10,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf,1,Dou
MAR,Morocco,Morocco,Middle East & North Africa,Lower middle income,2006,2006,2010,2030,,10,10,Percent,Primary energy,All technologies except biomass,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2007_Full-Report_English.pdf,,Dou
MAR,Morocco,Morocco,Middle East & North Africa,Lower middle income,2008,2006,2012,2030,,8,8,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2009_Full-Report_English.pdf,,Dou
MAR,Morocco,Morocco,Middle East & North Africa,Lower middle income,2011,2006,2020,2030,,11,11,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2012_Full-Report_English.pdf,,Dou
MAR,Morocco,Morocco,Middle East & North Africa,Lower middle income,2011,2006,2030,2030,,18,18,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2012_Full-Report_English.pdf,,Dou
MAR,Morocco,Morocco,Middle East & North Africa,Lower middle income,2021,2006,2025,2030,,52,52,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,,Dou
MAR,Morocco,Morocco,Middle East & North Africa,Lower middle income,2021,2006,2030,2030,,64,64,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,,Dou
MOZ,Mozambique,Mozambique,Sub-Saharan Africa,Low income,2021,2021,2030,2030,,62,62,Percent,Electricity ,All technologies,62,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,1,
MOZ,Mozambique,Mozambique,Sub-Saharan Africa,Low income,2023,2023,2030,2030,,62,62,Percent,Final energy,All technologies,62,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,1,Dou
MMR,Myanmar,Myanmar,East Asia & Pacific,Lower middle income,2015,2015,2020,2030,15,18,17,Percent,Electricity ,All technologies,17,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,1,
MMR,Myanmar,Myanmar,East Asia & Pacific,Lower middle income,2020,2015,2030,2030,,9,9,Percent,Electricity ,All technologies,9,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,Poon
MMR,Myanmar,Myanmar,East Asia & Pacific,Lower middle income,2023,2023,2030,2030,,12,12,Percent,Final energy,All technologies,12,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,1,Dou
MMR,Myanmar,Myanmar,East Asia & Pacific,Lower middle income,2021,2021,2030,2030,,12,12,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,,Dou
NAM,Namibia,Namibia,Sub-Saharan Africa,Upper middle income,2014,2014,2020,2030,,10,10,Percent,Electricity ,All technologies,10,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,1,Poon
NAM,Namibia,Namibia,Sub-Saharan Africa,Upper middle income,2015,2014,2030,2030,,70,70,Percent,Electricity ,All technologies,70,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,1,
NRU,Nauru,Nauru,East Asia & Pacific,High income,2014,2014,2015,2050,,50,50,Percent,Final energy,All technologies,50,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,1,Dou
NRU,Nauru,Nauru,East Asia & Pacific,High income,2022,2014,2050,2050,,100,100,Percent,Final energy,All technologies,100,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2023_GlobalOverview_Full_Report_with_endnotes_web.pdf,1,Dou
NRU,Nauru,Nauru,East Asia & Pacific,High income,2021,2021,2050,2050,,100,100,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,,Dou
NPL,Nepal,Nepal,South Asia,Lower middle income,2010,2010,2013,2050,,7,7,Percent,Electricity ,All technologies,7,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf,1,Poon
NPL,Nepal,Nepal,South Asia,Lower middle income,2016,2010,2050,2050,,100,100,Percent,Electricity ,All technologies,100,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,1,
NPL,Nepal,Nepal,South Asia,Lower middle income,2021,2010,2030,2050,,36,36,Percent,Electricity ,All technologies,36,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,1,
NPL,Nepal,Nepal,South Asia,Lower middle income,2023,2023,2030,2030,,39,39,Percent,Final energy,All technologies,39,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,1,Dou
NPL,Nepal,Nepal,South Asia,Lower middle income,2014,2014,2030,2030,,10,10,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,,Dou
NPL,Nepal,Nepal,South Asia,Lower middle income,2021,2014,2030,2030,,39,39,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,,Dou
NLD,Netherlands,Netherlands,Europe & Central Asia,High income,2001,2001,2010,2030,,9,9,Percent,Electricity ,All technologies ,9,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32001L0077&from=EN,1,
NLD,Netherlands,Netherlands,Europe & Central Asia,High income,2004,2001,2010,2030,,12,12,Percent,Electricity ,All technologies ,12,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2005_Full-Report_English.pdf,1,
NLD,Netherlands,Netherlands,Europe & Central Asia,High income,2013,2001,2020,2030,,37,37,Percent,Electricity ,All technologies ,37,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf,1,
NLD,Netherlands,Netherlands,Europe & Central Asia,High income,2019,2001,2030,2030,,71,71,Percent,Electricity ,All technologies ,71,,https://ember-energy.org/data/live-eu-necp-tracker/#data-tool,1,Poon
NLD,Netherlands,Netherlands,Europe & Central Asia,High income,2023,2001,2030,2030,,79,79,Percent,Electricity ,All technologies ,79,,https://ember-energy.org/data/live-eu-necp-tracker/#data-tool,1,Poon
NLD,Netherlands,Netherlands,Europe & Central Asia,High income,2006,2006,2020,2030,,14,14,Percent,Final energy,All technologies,14,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2007_Full-Report_English.pdf,1,Dou
NLD,Netherlands,Netherlands,Europe & Central Asia,High income,2013,2006,2020,2030,,16,16,Percent,Final energy,All technologies,16,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf,1,Dou
NLD,Netherlands,Netherlands,Europe & Central Asia,High income,2020,2006,2030,2030,,27,27,Percent,Final energy,All technologies,27,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,Dou
NLD,Netherlands,Netherlands,Europe & Central Asia,High income,2004,2004,2020,2030,,10,10,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2006_Full-Report_English.pdf,,Dou
NLD,Netherlands,Netherlands,Europe & Central Asia,High income,2021,2004,2030,2030,27,35,31,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,,Dou
NZL,New Zealand,New Zealand,East Asia & Pacific,High income,2006,2006,2025,2030,,90,90,Percent,Electricity ,All technologies ,90,,https://www.rieti.go.jp/en/events/bbl/10052501_reference1.pdf,1,
NZL,New Zealand,New Zealand,East Asia & Pacific,High income,2020,2006,2030,2030,,100,100,Percent,Electricity ,All technologies ,100,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,Poon
NZL,New Zealand,New Zealand,East Asia & Pacific,High income,2023,2023,2035,2035,,50,50,Percent,Final energy,All technologies,50,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,1,Dou
NIC,Nicaragua,Nicaragua,Latin America & Caribbean,Lower middle income,2009,2009,2011,2027,,38,38,Percent,Electricity ,All technologies,38,,https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf,1,
NIC,Nicaragua,Nicaragua,Latin America & Caribbean,Lower middle income,2013,2009,2018,2027,,74,74,Percent,Electricity ,All technologies,74,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf,1,
NIC,Nicaragua,Nicaragua,Latin America & Caribbean,Lower middle income,2013,2009,2020,2027,,90,90,Percent,Electricity ,All technologies,90,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf,1,
NIC,Nicaragua,Nicaragua,Latin America & Caribbean,Lower middle income,2014,2009,2027,2027,,90,90,Percent,Electricity ,All technologies,90,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,1,
NER,Niger,Niger,Sub-Saharan Africa,Low income,2009,2009,2020,2050,,10,10,Percent,Electricity ,All technologies,10,,https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf,1,
NER,Niger,Niger,Sub-Saharan Africa,Low income,2016,2009,2050,2050,,100,100,Percent,Electricity ,All technologies,100,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,1,
NER,Niger,Niger,Sub-Saharan Africa,Low income,2020,2009,2020,2050,,8,8,Percent,Electricity ,All technologies,8,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,Poon
NER,Niger,Niger,Sub-Saharan Africa,Low income,2020,2020,2030,2030,,30,30,Percent,Final energy,All technologies,30,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,Dou
NER,Niger,Niger,Sub-Saharan Africa,Low income,2010,2010,2020,2020,,10,10,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf,,Dou
NGA,Nigeria,Nigeria,Sub-Saharan Africa,Lower middle income,2006,2006,2025,2030,,7,7,Percent,Electricity ,All technologies,7,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2006_Full-Report_English.pdf,1,
NGA,Nigeria,Nigeria,Sub-Saharan Africa,Lower middle income,2009,2006,2020,2030,,7,7,Percent,Electricity ,All technologies,7,,https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf,1,
NGA,Nigeria,Nigeria,Sub-Saharan Africa,Lower middle income,2011,2006,2025,2030,,18,18,Percent,Electricity ,All technologies,18,,https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf,1,Poon
NGA,Nigeria,Nigeria,Sub-Saharan Africa,Lower middle income,2011,2006,2030,2030,,20,20,Percent,Electricity ,All technologies,20,,https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf,1,
NGA,Nigeria,Nigeria,Sub-Saharan Africa,Lower middle income,2012,2006,2015,2030,,5,5,Percent,Electricity ,All technologies,5,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf,1,
NGA,Nigeria,Nigeria,Sub-Saharan Africa,Lower middle income,2012,2006,2025,2030,,10,10,Percent,Electricity ,All technologies,10,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf,1,
NGA,Nigeria,Nigeria,Sub-Saharan Africa,Lower middle income,2013,2006,2020,2030,,10,10,Percent,Electricity ,All technologies except large hydro,10,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf,2,
NGA,Nigeria,Nigeria,Sub-Saharan Africa,Lower middle income,2020,2006,2030,2030,,30,30,Percent,Electricity ,All technologies,30,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,Poon
NGA,Nigeria,Nigeria,Sub-Saharan Africa,Lower middle income,2023,2023,2030,2030,,36,36,Percent,Final energy,All technologies,36,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,1,Dou
NGA,Nigeria,Nigeria,Sub-Saharan Africa,Lower middle income,2009,2009,2012,2012,,20,20,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf,,Dou
MKD,North Macedonia,North Macedonia,Europe & Central Asia,Upper middle income,2014,2014,2020,2030,,25,25,Percent,Electricity ,All technologies,25,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,1,
MKD,North Macedonia,North Macedonia,Europe & Central Asia,Upper middle income,2020,2014,2020,2030,,27,27,Percent,Electricity ,All technologies,27,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,Poon
MKD,North Macedonia,North Macedonia,Europe & Central Asia,Upper middle income,2021,2014,2030,2030,,66,66,Percent,Electricity ,All technologies,66,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,1,
MKD,North Macedonia,North Macedonia,Europe & Central Asia,Upper middle income,2012,2012,2020,2040,,28,28,Percent,Final energy,All technologies,28,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf,1,Dou
MKD,North Macedonia,North Macedonia,Europe & Central Asia,Upper middle income,2020,2012,2040,2040,35,45,40,Percent,Final energy,All technologies,40,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,Dou
MKD,North Macedonia,North Macedonia,Europe & Central Asia,Upper middle income,2023,2012,2040,2040,,45,45,Percent,Final energy,All technologies,45,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,1,Dou
MKD,North Macedonia,North Macedonia,Europe & Central Asia,Upper middle income,2021,2021,2030,2040,,32,32,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,,Dou
MKD,North Macedonia,North Macedonia,Europe & Central Asia,Upper middle income,2021,2021,2040,2040,,43,43,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,,Dou
NOR,Norway,Norway,Europe & Central Asia,High income,2021,2021,2050,2050,,91,91,Percent,Electricity ,All technologies ,91,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,1,
NOR,Norway,Norway,Europe & Central Asia,High income,2022,2021,2050,2050,,78,78,Percent,Electricity ,All technologies ,78,,https://www.ren21.net/wp-content/uploads/2019/05/GSR-2023_Energy-Supply-Module.pdf,1,Poon
NOR,Norway,Norway,Europe & Central Asia,High income,2011,2011,2020,2020,,68,68,Percent,Final energy,All technologies,68,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2012_Full-Report_English.pdf,1,Dou
NOR,Norway,Norway,Europe & Central Asia,High income,2021,2021,2050,2050,,78,78,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,,Dou
OMN,Oman,Oman,Middle East & North Africa,High income,2019,2019,2020,2030,,10,10,Percent,Electricity ,All technologies,10,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2020_full_report_en.pdf,1,Poon
OMN,Oman,Oman,Middle East & North Africa,High income,2020,2019,2030,2030,,30,30,Percent,Electricity ,All technologies,30,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,Poon
OMN,Oman,Oman,Middle East & North Africa,High income,2021,2021,2040,2040,35,39,37,Percent,Final energy,All technologies,37,,https://unfccc.int/sites/default/files/NDC/2022-06/Second%20NDC%20Report%20Oman.pdf,1,Poon
PAK,Pakistan,Pakistan,South Asia,Lower middle income,2005,2005,2030,2030,,5,5,Percent,Electricity ,All technologies,5,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2006_Full-Report_English.pdf,1,
PAK,Pakistan,Pakistan,South Asia,Lower middle income,2007,2005,2015,2030,,10,10,Percent,Electricity ,All technologies,10,,https://www.ren21.net/Portals/0/documents/activities/gsr/RE2007_Global_Status_Report.pdf,1,
PAK,Pakistan,Pakistan,South Asia,Lower middle income,2009,2005,2012,2030,,10,10,Percent,Electricity ,All technologies except hydro,10,,https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf,2,
PAK,Pakistan,Pakistan,South Asia,Lower middle income,2021,2005,2025,2030,,20,20,Percent,Electricity ,All technologies,20,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,1,Poon
PAK,Pakistan,Pakistan,South Asia,Lower middle income,2021,2005,2030,2030,,30,30,Percent,Electricity ,All technologies except hydro,30,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,2,
PAK,Pakistan,Pakistan,South Asia,Lower middle income,2021,2005,2030,2030,,60,60,Percent,Electricity ,All technologies,60,,"https://www.giz.de/en/worldwide/143555.html#:~:text=Context,causing%20large%2Dscale%20power%20outages.",1,Poon
PAK,Pakistan,Pakistan,South Asia,Lower middle income,2020,2020,2030,2030,,5,5,Percent,Final energy,All technologies,5,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,Dou
PAK,Pakistan,Pakistan,South Asia,Lower middle income,2008,2008,2012,2012,,10,10,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2009_Full-Report_English.pdf,,Dou
PLW,Palau,Palau,East Asia & Pacific,High income,2016,2016,2050,2050,,100,100,Percent,Electricity ,All technologies,100,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,1,
PLW,Palau,Palau,East Asia & Pacific,High income,2020,2016,2020,2050,,20,20,Percent,Electricity ,All technologies,20,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,Poon
PLW,Palau,Palau,East Asia & Pacific,High income,2020,2016,2025,2050,,45,45,Percent,Electricity ,All technologies,45,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,Poon
